5,14,507.00,225.00,526.00,275.00,1,-1,-1,-1
5,15,490.00,216.00,506.00,259.00,1,-1,-1,-1
5,16,579.00,189.00,594.00,226.00,1,-1,-1,-1
6,1,529.00,272.00,552.00,344.00,1,-1,-1,-1
6,2,461.00,225.00,481.00,282.00,1,-1,-1,-1
6,3,487.00,254.00,511.00,327.00,1,-1,-1,-1
6,4,588.00,270.00,607.00,337.00,1,-1,-1,-1
6,5,657.00,252.00,677.00,311.00,1,-1,-1,-1
6,6,544.00,240.00,563.00,294.00,1,-1,-1,-1
6,7,572.00,253.00,595.00,312.00,1,-1,-1,-1
6,8,635.00,263.00,658.00,319.00,1,-1,-1,-1
6,9,621.00,214.00,638.00,262.00,1,-1,-1,-1
6,10,619.00,255.00,636.00,309.00,1,-1,-1,-1
6,11,562.00,215.00,580.00,260.00,1,-1,-1,-1
6,12,507.00,255.00,530.00,328.00,1,-1,-1,-1
6,13,606.00,191.00,623.00,237.00,1,-1,-1,-1
6,15,490.00,216.00,506.00,259.00,1,-1,-1,-1
6,16,579.00,189.00,594.00,227.00,1,-1,-1,-1
7,1,528.00,272.00,551.00,345.00,1,-1,-1,-1
7,2,458.00,224.00,479.00,283.00,1,-1,-1,-1
7,3,487.00,253.00,510.00,326.00,1,-1,-1,-1
7,4,588.00,271.00,607.00,337.00,1,-1,-1,-1
7,5,658.00,252.00,677.00,312.00,1,-1,-1,-1
7,6,544.00,241.00,563.00,293.00,1,-1,-1,-1
7,7,571.00,253.00,595.00,313.00,1,-1,-1,-1
7,8,635.00,263.00,658.00,319.00,1,-1,-1,-1
7,9,621.00,214.00,638.00,262.00,1,-1,-1,-1
7,10,619.00,255.00,636.00,310.00,1,-1,-1,-1
7,11,562.00,216.00,579.00,260.00,1,-1,-1,-1
7,12,505.00,256.00,529.00,329.00,1,-1,-1,-1
7,13,607.00,193.00,622.00,233.00,1,-1,-1,-1
7,15,488.00,216.00,504.00,262.00,1,-1,-1,-1
7,16,579.00,189.00,594.00,228.00,1,-1,-1,-1
8,1,527.00,273.00,550.00,345.00,1,-1,-1,-1
8,2,456.00,224.00,477.00,285.00,1,-1,-1,-1
8,3,487.00,254.00,510.00,327.00,1,-1,-1,-1
8,4,588.00,271.00,607.00,337.00,1,-1,-1,-1
8,5,658.00,252.00,677.00,312.00,1,-1,-1,-1
8,6,541.00,238.00,561.00,293.00,1,-1,-1,-1
8,7,571.00,257.00,596.00,321.00,1,-1,-1,-1
8,8,636.00,263.00,658.00,319.00,1,-1,-1,-1
8,9,621.00,214.00,638.00,261.00,1,-1,-1,-1
8,10,618.00,254.00,636.00,310.00,1,-1,-1,-1
8,11,562.00,217.00,579.00,260.00,1,-1,-1,-1
8,12,505.00,256.00,529.00,329.00,1,-1,-1,-1
8,13,608.00,193.00,621.00,231.00,1,-1,-1,-1
8,15,487.00,216.00,504.00,262.00,1,-1,-1,-1
8,16,579.00,190.00,594.00,228.00,1,-1,-1,-1
9,1,526.00,274.00,549.00,344.00,1,-1,-1,-1
9,2,456.00,225.00,477.00,285.00,1,-1,-1,-1
9,3,487.00,255.00,510.00,328.00,1,-1,-1,-1
9,4,587.00,271.00,607.00,337.00,1,-1,-1,-1
9,5,658.00,254.00,677.00,311.00,1,-1,-1,-1
9,6,540.00,238.00,560.00,294.00,1,-1,-1,-1
9,7,571.00,259.00,596.00,325.00,1,-1,-1,-1
9,8,636.00,263.00,658.00,318.00,1,-1,-1,-1
9,9,620.00,214.00,637.00,261.00,1,-1,-1,-1
9,10,618.00,254.00,636.00,311.00,1,-1,-1,-1
9,11,561.00,217.00,579.00,260.00,1,-1,-1,-1
9,12,504.00,257.00,528.00,329.00,1,-1,-1,-1
9,13,608.00,194.00,621.00,230.00,1,-1,-1,-1
9,14,507.00,226.00,526.00,277.00,1,-1,-1,-1
9,15,487.00,216.00,504.00,263.00,1,-1,-1,-1
9,16,579.00,190.00,594.00,228.00,1,-1,-1,-1
10,1,526.00,275.00,548.00,344.00,1,-1,-1,-1
10,2,456.00,225.00,476.00,284.00,1,-1,-1,-1
10,3,487.00,255.00,509.00,328.00,1,-1,-1,-1
10,4,587.00,271.00,606.00,337.00,1,-1,-1,-1
10,5,659.00,255.00,677.00,311.00,1,-1,-1,-1
10,6,540.00,239.00,560.00,294.00,1,-1,-1,-1
10,7,571.00,260.00,597.00,326.00,1,-1,-1,-1
10,8,636.00,264.00,658.00,318.00,1,-1,-1,-1
10,9,620.00,215.00,638.00,261.00,1,-1,-1,-1
10,10,618.00,254.00,636.00,312.00,1,-1,-1,-1
10,11,561.00,217.00,578.00,260.00,1,-1,-1,-1
10,12,504.00,257.00,527.00,330.00,1,-1,-1,-1
10,13,607.00,194.00,621.00,230.00,1,-1,-1,-1
10,14,516.00,227.00,535.00,279.00,1,-1,-1,-1
10,15,487.00,216.00,504.00,263.00,1,-1,-1,-1
10,16,579.00,190.00,594.00,229.00,1,-1,-1,-1
11,1,526.00,276.00,549.00,345.00,1,-1,-1,-1
11,2,455.00,226.00,475.00,283.00,1,-1,-1,-1
11,3,486.00,256.00,507.00,327.00,1,-1,-1,-1
11,4,587.00,273.00,605.00,337.00,1,-1,-1,-1
11,5,659.00,257.00,676.00,311.00,1,-1,-1,-1
11,6,540.00,241.00,559.00,294.00,1,-1,-1,-1
11,7,572.00,262.00,597.00,327.00,1,-1,-1,-1
11,8,636.00,264.00,658.00,319.00,1,-1,-1,-1
11,9,620.00,215.00,637.00,261.00,1,-1,-1,-1
11,10,619.00,254.00,637.00,312.00,1,-1,-1,-1
11,11,561.00,217.00,577.00,260.00,1,-1,-1,-1
11,12,504.00,258.00,528.00,330.00,1,-1,-1,-1
11,13,607.00,194.00,620.00,230.00,1,-1,-1,-1
11,14,519.00,227.00,538.00,279.00,1,-1,-1,-1
11,15,486.00,216.00,503.00,264.00,1,-1,-1,-1
11,16,579.00,191.00,594.00,229.00,1,-1,-1,-1
12,1,526.00,276.00,549.00,346.00,1,-1,-1,-1
12,2,454.00,226.00,475.00,284.00,1,-1,-1,-1
12,3,485.00,257.00,506.00,325.00,1,-1,-1,-1
12,4,587.00,274.00,605.00,337.00,1,-1,-1,-1
12,5,659.00,257.00,676.00,311.00,1,-1,-1,-1
12,6,540.00,242.00,558.00,294.00,1,-1,-1,-1
12,7,572.00,263.00,597.00,328.00,1,-1,-1,-1
12,8,636.00,264.00,658.00,319.00,1,-1,-1,-1
12,9,619.00,215.00,637.00,262.00,1,-1,-1,-1
12,10,619.00,254.00,637.00,312.00,1,-1,-1,-1
12,11,560.00,217.00,577.00,260.00,1,-1,-1,-1
12,12,503.00,258.00,527.00,330.00,1,-1,-1,-1
12,13,607.00,194.00,620.00,230.00,1,-1,-1,-1
12,14,520.00,227.00,539.00,280.00,1,-1,-1,-1
12,15,486.00,216.00,503.00,265.00,1,-1,-1,-1
12,16,579.00,191.00,594.00,229.00,1,-1,-1,-1
13,1,526.00,276.00,549.00,346.00,1,-1,-1,-1
13,2,452.00,226.00,473.00,284.00,1,-1,-1,-1
13,3,485.00,257.00,506.00,325.00,1,-1,-1,-1
13,4,586.00,274.00,605.00,338.00,1,-1,-1,-1
13,5,659.00,258.00,676.00,311.00,1,-1,-1,-1
13,6,539.00,242.00,558.00,294.00,1,-1,-1,-1
13,7,572.00,262.00,596.00,328.00,1,-1,-1,-1
13,8,637.00,265.00,658.00,319.00,1,-1,-1,-1
13,9,619.00,216.00,637.00,262.00,1,-1,-1,-1
13,10,619.00,255.00,637.00,312.00,1,-1,-1,-1
13,11,560.00,217.00,577.00,260.00,1,-1,-1,-1
13,12,502.00,258.00,526.00,330.00,1,-1,-1,-1
13,13,607.00,195.00,620.00,229.00,1,-1,-1,-1
13,14,521.00,227.00,539.00,280.00,1,-1,-1,-1
13,15,485.00,216.00,502.00,265.00,1,-1,-1,-1
13,16,580.00,192.00,594.00,229.00,1,-1,-1,-1
14,1,526.00,276.00,548.00,346.00,1,-1,-1,-1
14,2,451.00,226.00,472.00,285.00,1,-1,-1,-1
14,3,485.00,257.00,506.00,324.00,1,-1,-1,-1
14,4,586.00,274.00,605.00,339.00,1,-1,-1,-1
14,5,659.00,258.00,676.00,311.00,1,-1,-1,-1
14,6,538.00,241.00,558.00,293.00,1,-1,-1,-1
14,7,572.00,261.00,596.00,328.00,1,-1,-1,-1
14,8,637.00,265.00,658.00,319.00,1,-1,-1,-1
14,9,619.00,217.00,637.00,262.00,1,-1,-1,-1
14,10,619.00,255.00,637.00,312.00,1,-1,-1,-1
14,11,559.00,217.00,577.00,261.00,1,-1,-1,-1
14,12,501.00,258.00,526.00,331.00,1,-1,-1,-1
14,13,608.00,195.00,620.00,228.00,1,-1,-1,-1
14,14,520.00,227.00,539.00,281.00,1,-1,-1,-1
14,15,485.00,216.00,502.00,265.00,1,-1,-1,-1
14,16,579.00,189.00,596.00,234.00,1,-1,-1,-1
15,1,526.00,276.00,548.00,347.00,1,-1,-1,-1
15,2,450.00,226.00,472.00,285.00,1,-1,-1,-1
15,3,485.00,257.00,505.00,324.00,1,-1,-1,-1
15,4,586.00,273.00,605.00,339.00,1,-1,-1,-1
15,5,658.00,258.00,676.00,311.00,1,-1,-1,-1
15,6,538.00,241.00,557.00,293.00,1,-1,-1,-1
15,7,572.00,260.00,596.00,327.00,1,-1,-1,-1
15,8,637.00,266.00,658.00,319.00,1,-1,-1,-1
15,9,619.00,218.00,637.00,263.00,1,-1,-1,-1
15,10,619.00,255.00,637.00,312.00,1,-1,-1,-1
15,11,559.00,217.00,577.00,262.00,1,-1,-1,-1
15,12,501.00,258.00,526.00,331.00,1,-1,-1,-1
15,13,608.00,195.00,621.00,229.00,1,-1,-1,-1
15,14,520.00,227.00,538.00,281.00,1,-1,-1,-1
15,15,484.00,217.00,502.00,265.00,1,-1,-1,-1
15,16,579.00,189.00,597.00,236.00,1,-1,-1,-1
16,1,525.00,276.00,548.00,348.00,1,-1,-1,-1
16,2,448.00,226.00,471.00,287.00,1,-1,-1,-1
16,3,484.00,258.00,504.00,324.00,1,-1,-1,-1
16,4,586.00,273.00,606.00,339.00,1,-1,-1,-1
16,5,658.00,258.00,676.00,311.00,1,-1,-1,-1
16,6,538.00,242.00,557.00,293.00,1,-1,-1,-1
16,7,573.00,261.00,596.00,327.00,1,-1,-1,-1
16,8,637.00,267.00,657.00,318.00,1,-1,-1,-1
16,9,619.00,219.00,637.00,263.00,1,-1,-1,-1
16,10,619.00,255.00,637.00,313.00,1,-1,-1,-1
16,11,559.00,217.00,577.00,263.00,1,-1,-1,-1
16,12,500.00,259.00,525.00,332.00,1,-1,-1,-1
16,13,608.00,195.00,621.00,229.00,1,-1,-1,-1
16,14,520.00,228.00,538.00,281.00,1,-1,-1,-1
16,15,484.00,217.00,501.00,266.00,1,-1,-1,-1
16,16,579.00,188.00,597.00,237.00,1,-1,-1,-1
17,1,525.00,276.00,548.00,348.00,1,-1,-1,-1
17,2,447.00,226.00,470.00,287.00,1,-1,-1,-1
17,3,483.00,258.00,503.00,323.00,1,-1,-1,-1
17,4,586.00,273.00,605.00,340.00,1,-1,-1,-1
17,5,658.00,258.00,676.00,311.00,1,-1,-1,-1
17,6,537.00,241.00,557.00,293.00,1,-1,-1,-1
17,7,573.00,263.00,595.00,326.00,1,-1,-1,-1
17,8,637.00,267.00,657.00,318.00,1,-1,-1,-1
17,9,618.00,219.00,637.00,263.00,1,-1,-1,-1
17,10,618.00,255.00,637.00,313.00,1,-1,-1,-1
17,11,559.00,217.00,577.00,264.00,1,-1,-1,-1
17,12,500.00,259.00,524.00,332.00,1,-1,-1,-1
17,13,608.00,195.00,621.00,229.00,1,-1,-1,-1
17,14,520.00,228.00,538.00,281.00,1,-1,-1,-1
17,15,483.00,217.00,500.00,265.00,1,-1,-1,-1
17,16,579.00,191.00,595.00,233.00,1,-1,-1,-1
18,1,524.00,276.00,547.00,348.00,1,-1,-1,-1
18,2,447.00,226.00,470.00,287.00,1,-1,-1,-1
18,3,483.00,259.00,502.00,323.00,1,-1,-1,-1
18,4,586.00,273.00,605.00,342.00,1,-1,-1,-1
18,5,658.00,258.00,676.00,311.00,1,-1,-1,-1
18,6,536.00,241.00,556.00,293.00,1,-1,-1,-1
18,7,573.00,264.00,594.00,325.00,1,-1,-1,-1
18,8,637.00,268.00,657.00,319.00,1,-1,-1,-1
18,9,618.00,219.00,637.00,263.00,1,-1,-1,-1
18,10,617.00,255.00,636.00,313.00,1,-1,-1,-1
18,11,559.00,218.00,577.00,264.00,1,-1,-1,-1
18,12,500.00,259.00,524.00,332.00,1,-1,-1,-1
18,13,607.00,193.00,623.00,234.00,1,-1,-1,-1
18,14,520.00,228.00,537.00,282.00,1,-1,-1,-1
18,15,483.00,218.00,500.00,265.00,1,-1,-1,-1
18,16,580.00,193.00,595.00,231.00,1,-1,-1,-1
19,1,523.00,276.00,546.00,348.00,1,-1,-1,-1
19,2,446.00,226.00,469.00,287.00,1,-1,-1,-1
19,3,482.00,258.00,502.00,323.00,1,-1,-1,-1
19,4,586.00,273.00,605.00,342.00,1,-1,-1,-1
19,5,659.00,259.00,676.00,310.00,1,-1,-1,-1
19,6,535.00,241.00,555.00,293.00,1,-1,-1,-1
19,7,574.00,264.00,595.00,326.00,1,-1,-1,-1
19,8,637.00,268.00,657.00,319.00,1,-1,-1,-1
19,9,618.00,219.00,637.00,263.00,1,-1,-1,-1
19,10,617.00,255.00,636.00,314.00,1,-1,-1,-1
19,11,556.00,217.00,575.00,264.00,1,-1,-1,-1
19,12,498.00,258.00,522.00,330.00,1,-1,-1,-1
19,13,607.00,194.00,622.00,231.00,1,-1,-1,-1
19,14,519.00,228.00,537.00,281.00,1,-1,-1,-1
19,15,483.00,218.00,500.00,264.00,1,-1,-1,-1
19,16,580.00,193.00,594.00,231.00,1,-1,-1,-1
20,1,522.00,275.00,546.00,348.00,1,-1,-1,-1
20,2,446.00,226.00,468.00,286.00,1,-1,-1,-1
20,3,481.00,258.00,502.00,324.00,1,-1,-1,-1
20,4,583.00,272.00,602.00,342.00,1,-1,-1,-1
20,5,658.00,259.00,676.00,310.00,1,-1,-1,-1
20,6,534.00,240.00,555.00,295.00,1,-1,-1,-1
20,7,574.00,265.00,595.00,326.00,1,-1,-1,-1
20,8,638.00,269.00,658.00,320.00,1,-1,-1,-1
20,9,618.00,219.00,638.00,262.00,1,-1,-1,-1
20,10,617.00,254.00,636.00,314.00,1,-1,-1,-1
20,11,556.00,217.00,574.00,264.00,1,-1,-1,-1
20,12,497.00,257.00,521.00,330.00,1,-1,-1,-1
20,13,608.00,194.00,621.00,230.00,1,-1,-1,-1
20,14,519.00,228.00,536.00,280.00,1,-1,-1,-1
20,15,482.00,218.00,499.00,264.00,1,-1,-1,-1
20,16,580.00,194.00,594.00,231.00,1,-1,-1,-1
21,1,522.00,275.00,545.00,349.00,1,-1,-1,-1
21,2,445.00,226.00,468.00,286.00,1,-1,-1,-1
21,3,481.00,259.00,501.00,324.00,1,-1,-1,-1
21,4,581.00,272.00,601.00,342.00,1,-1,-1,-1
21,5,659.00,259.00,677.00,309.00,1,-1,-1,-1
21,6,534.00,240.00,555.00,294.00,1,-1,-1,-1
21,7,575.00,265.00,595.00,327.00,1,-1,-1,-1
21,8,638.00,270.00,658.00,321.00,1,-1,-1,-1
21,9,618.00,219.00,638.00,262.00,1,-1,-1,-1
21,10,617.00,254.00,636.00,313.00,1,-1,-1,-1
21,11,556.00,217.00,573.00,264.00,1,-1,-1,-1
21,12,497.00,258.00,521.00,330.00,1,-1,-1,-1
21,13,608.00,194.00,622.00,230.00,1,-1,-1,-1
21,14,519.00,228.00,536.00,280.00,1,-1,-1,-1
21,15,482.00,218.00,499.00,264.00,1,-1,-1,-1
21,16,580.00,195.00,593.00,229.00,1,-1,-1,-1
22,1,522.00,275.00,546.00,349.00,1,-1,-1,-1
22,2,443.00,227.00,466.00,287.00,1,-1,-1,-1
22,3,480.00,260.00,500.00,325.00,1,-1,-1,-1
22,4,581.00,273.00,601.00,343.00,1,-1,-1,-1
22,5,659.00,259.00,677.00,308.00,1,-1,-1,-1
22,6,534.00,241.00,554.00,292.00,1,-1,-1,-1
22,7,574.00,266.00,594.00,326.00,1,-1,-1,-1
22,8,638.00,271.00,658.00,322.00,1,-1,-1,-1
22,9,618.00,219.00,638.00,262.00,1,-1,-1,-1
22,10,617.00,254.00,635.00,313.00,1,-1,-1,-1
22,11,555.00,217.00,573.00,264.00,1,-1,-1,-1
22,12,497.00,259.00,520.00,329.00,1,-1,-1,-1
22,13,608.00,195.00,622.00,230.00,1,-1,-1,-1
22,14,519.00,228.00,536.00,280.00,1,-1,-1,-1
22,15,481.00,219.00,498.00,264.00,1,-1,-1,-1
22,16,580.00,195.00,593.00,229.00,1,-1,-1,-1
23,1,521.00,275.00,545.00,349.00,1,-1,-1,-1
23,2,442.00,226.00,465.00,287.00,1,-1,-1,-1
23,3,479.00,260.00,499.00,325.00,1,-1,-1,-1
23,4,580.00,273.00,600.00,344.00,1,-1,-1,-1
23,5,659.00,260.00,677.00,308.00,1,-1,-1,-1
23,6,533.00,242.00,553.00,292.00,1,-1,-1,-1
23,7,575.00,267.00,594.00,326.00,1,-1,-1,-1
23,8,638.00,272.00,658.00,323.00,1,-1,-1,-1
23,9,618.00,219.00,638.00,263.00,1,-1,-1,-1
23,10,617.00,254.00,636.00,313.00,1,-1,-1,-1
23,11,555.00,216.00,573.00,265.00,1,-1,-1,-1
23,12,497.00,260.00,520.00,329.00,1,-1,-1,-1
23,13,606.00,193.00,622.00,233.00,1,-1,-1,-1
23,15,481.00,220.00,498.00,265.00,1,-1,-1,-1
23,16,580.00,195.00,594.00,229.00,1,-1,-1,-1
24,1,521.00,276.00,545.00,351.00,1,-1,-1,-1
24,2,441.00,226.00,464.00,287.00,1,-1,-1,-1
24,3,478.00,261.00,499.00,326.00,1,-1,-1,-1
24,4,579.00,274.00,600.00,343.00,1,-1,-1,-1
24,5,659.00,260.00,678.00,307.00,1,-1,-1,-1
24,6,532.00,242.00,552.00,291.00,1,-1,-1,-1
24,7,574.00,266.00,594.00,328.00,1,-1,-1,-1
24,8,638.00,272.00,658.00,323.00,1,-1,-1,-1
24,9,617.00,220.00,637.00,263.00,1,-1,-1,-1
24,10,617.00,254.00,636.00,314.00,1,-1,-1,-1
24,11,555.00,216.00,572.00,265.00,1,-1,-1,-1
24,12,496.00,261.00,519.00,329.00,1,-1,-1,-1
24,13,606.00,192.00,623.00,234.00,1,-1,-1,-1
24,15,480.00,219.00,498.00,266.00,1,-1,-1,-1
24,16,580.00,194.00,594.00,229.00,1,-1,-1,-1
25,1,520.00,280.00,544.00,351.00,1,-1,-1,-1
25,2,441.00,226.00,463.00,288.00,1,-1,-1,-1
25,3,477.00,262.00,498.00,326.00,1,-1,-1,-1
25,4,579.00,274.00,599.00,342.00,1,-1,-1,-1
25,5,659.00,260.00,678.00,307.00,1,-1,-1,-1
25,6,532.00,243.00,551.00,289.00,1,-1,-1,-1
25,7,574.00,267.00,594.00,328.00,1,-1,-1,-1
25,8,638.00,272.00,657.00,323.00,1,-1,-1,-1
25,9,617.00,220.00,637.00,263.00,1,-1,-1,-1
25,10,618.00,254.00,636.00,313.00,1,-1,-1,-1
25,11,554.00,216.00,572.00,265.00,1,-1,-1,-1
25,12,495.00,261.00,519.00,331.00,1,-1,-1,-1
25,13,605.00,192.00,622.00,234.00,1,-1,-1,-1
25,15,480.00,219.00,498.00,266.00,1,-1,-1,-1
25,16,579.00,194.00,594.00,230.00,1,-1,-1,-1
25,21,495.00,230.00,514.00,276.00,1,-1,-1,-1
26,1,519.00,282.00,543.00,351.00,1,-1,-1,-1
26,2,440.00,227.00,462.00,288.00,1,-1,-1,-1
26,3,476.00,261.00,498.00,327.00,1,-1,-1,-1
26,4,579.00,275.00,599.00,342.00,1,-1,-1,-1
26,5,659.00,261.00,678.00,307.00,1,-1,-1,-1
26,6,531.00,243.00,550.00,289.00,1,-1,-1,-1
26,7,573.00,266.00,594.00,328.00,1,-1,-1,-1
26,8,638.00,272.00,657.00,323.00,1,-1,-1,-1
26,9,617.00,220.00,637.00,263.00,1,-1,-1,-1
26,10,618.00,259.00,636.00,316.00,1,-1,-1,-1
26,11,555.00,216.00,572.00,265.00,1,-1,-1,-1
26,12,494.00,261.00,518.00,331.00,1,-1,-1,-1
26,13,605.00,192.00,622.00,235.00,1,-1,-1,-1
26,15,478.00,220.00,498.00,275.00,1,-1,-1,-1
26,16,579.00,194.00,593.00,230.00,1,-1,-1,-1
26,21,495.00,230.00,514.00,277.00,1,-1,-1,-1
27,1,518.00,283.00,542.00,351.00,1,-1,-1,-1
27,2,439.00,227.00,462.00,288.00,1,-1,-1,-1
27,3,475.00,261.00,497.00,328.00,1,-1,-1,-1
27,4,578.00,275.00,599.00,342.00,1,-1,-1,-1
27,5,659.00,261.00,678.00,307.00,1,-1,-1,-1
27,6,531.00,244.00,550.00,289.00,1,-1,-1,-1
27,7,571.00,266.00,591.00,327.00,1,-1,-1,-1
27,8,638.00,272.00,657.00,323.00,1,-1,-1,-1
27,9,617.00,221.00,637.00,263.00,1,-1,-1,-1
27,10,619.00,260.00,637.00,318.00,1,-1,-1,-1
27,11,555.00,217.00,572.00,265.00,1,-1,-1,-1
27,12,494.00,262.00,517.00,332.00,1,-1,-1,-1
27,13,605.00,192.00,622.00,235.00,1,-1,-1,-1
27,14,514.00,236.00,531.00,289.00,1,-1,-1,-1
27,15,477.00,220.00,498.00,277.00,1,-1,-1,-1
27,16,579.00,194.00,593.00,230.00,1,-1,-1,-1
27,21,495.00,231.00,514.00,277.00,1,-1,-1,-1
28,1,518.00,283.00,541.00,351.00,1,-1,-1,-1
28,2,439.00,227.00,461.00,288.00,1,-1,-1,-1
28,3,475.00,261.00,497.00,328.00,1,-1,-1,-1
28,4,578.00,274.00,599.00,342.00,1,-1,-1,-1
28,5,659.00,262.00,678.00,307.00,1,-1,-1,-1
28,6,530.00,243.00,550.00,290.00,1,-1,-1,-1
28,7,569.00,266.00,589.00,327.00,1,-1,-1,-1
28,8,637.00,272.00,657.00,324.00,1,-1,-1,-1
28,9,616.00,221.00,636.00,265.00,1,-1,-1,-1
28,10,619.00,261.00,637.00,319.00,1,-1,-1,-1
28,11,555.00,218.00,571.00,264.00,1,-1,-1,-1
28,12,493.00,263.00,516.00,332.00,1,-1,-1,-1
28,13,604.00,192.00,622.00,235.00,1,-1,-1,-1
28,14,513.00,236.00,530.00,290.00,1,-1,-1,-1
28,15,477.00,221.00,497.00,278.00,1,-1,-1,-1
28,16,579.00,194.00,593.00,230.00,1,-1,-1,-1
28,21,495.00,231.00,514.00,277.00,1,-1,-1,-1
28,22,585.00,277.00,605.00,347.00,1,-1,-1,-1
29,1,517.00,282.00,541.00,351.00,1,-1,-1,-1
29,2,438.00,227.00,460.00,289.00,1,-1,-1,-1
29,3,475.00,261.00,496.00,329.00,1,-1,-1,-1
29,4,578.00,274.00,599.00,343.00,1,-1,-1,-1
29,5,659.00,262.00,678.00,307.00,1,-1,-1,-1
29,6,530.00,243.00,549.00,290.00,1,-1,-1,-1
